rainfall_mm,temperature_c,humidity_percent,soil_ph,nitrogen,phosphorus,potassium,sunlight_hours,area_hectares,crop_type,yield_tonnes
884.580739,26.29933136,65.37270542,7.204190036,101.7096623,49.44877174,46.49754662,8.751954111,2.133288062,Maize,9.23
1421.192758,32.19658069,63.49315107,7.428041446,41.75531741,58.43554544,87.93342515,6.355632813,2.120276469,Cassava,7.49
1162.22325,31.42260965,84.64711687,6.706089139,105.2723669,35.61427879,43.71522352,6.722670758,2.194341499,Sorghum,9.13
994.0936486,31.93362911,51.47343268,6.835965276,91.98578693,67.04677381,72.80205321,8.185207586,2.76147754,Sorghum,8.35
1275.051918,24.35230452,84.79095198,6.995156239,73.95500832,55.52645863,82.06133263,8.902608526,2.88087876,Rice,8.82
709.536605,23.71316431,85.29684834,6.221699853,89.64421269,53.29828092,76.90975651,5.731200121,1.262032837,Rice,6.08
1048.336341,25.47261592,89.31620931,7.169881606,78.37494037,63.9634313,50.85917685,8.143313296,1.059188995,Sorghum,8.4
707.499321,24.09893682,66.09098496,6.998585823,45.83861718,52.97734975,72.96081846,7.61568548,2.401674095,Rice,7.36
778.168616,28.80655033,87.64579789,6.72156854,88.90690776,56.82198211,49.99225393,7.801903605,2.790584583,Sorghum,8.01
1452.347801,32.35868191,85.67709913,7.380833585,75.77255654,52.81819054,53.42870643,6.40286687,1.578988526,Sorghum,7.64
1343.076135,27.52161121,82.56238698,6.990436954,41.63827689,51.51190786,56.1942674,6.826515957,2.545932635,Sorghum,7.85
1312.805592,28.29260013,80.18151905,5.576698102,42.16669239,24.16746635,56.25391951,5.941800583,2.960653236,Cassava,6.92
1142.290139,29.93623619,61.15280545,6.143593817,66.83695313,54.93678526,58.42237246,7.07073461,1.980007455,Wheat,7.71
1376.873912,28.44852603,76.76381779,6.15510353,72.75094695,31.55829098,88.75799985,6.98801189,2.990192289,Wheat,8.51
1089.785978,23.29626897,70.29809587,5.579191144,112.3815841,60.92751256,73.54923124,7.439306862,1.949585584,Wheat,9.48
1575.880544,32.41704775,89.94100452,6.676649989,56.3635166,45.18435178,72.66666804,8.097441545,0.501274973,Maize,9.6
1105.027089,23.5285187,84.99647333,5.805810888,93.31649997,33.30310952,51.39252859,8.762237043,1.101120314,Cassava,10.51
927.2936436,30.35389613,52.44134874,7.21466929,105.3253768,69.27481357,86.19029885,6.424788656,1.49818846,Cassava,8.26
1345.964847,22.01124158,62.56058841,5.737081874,76.39091593,47.60021399,42.6696282,5.106526748,2.298389579,Cassava,7.87
1034.751726,20.89510791,68.88734427,6.533521269,108.3746566,56.61745348,34.75814849,5.836650734,1.279719211,Maize,7.67
716.4076865,26.85348606,89.37236763,6.529225582,99.35057347,54.14688988,80.99468611,5.862893962,2.384565654,Rice,7.45
1380.787846,24.23886249,72.55767079,6.308652246,79.19721411,37.75830957,46.75986111,7.699052166,2.446354538,Rice,8.95
1473.957123,22.32994951,82.91422095,6.009601649,74.18691119,65.07218429,57.27021606,5.788254136,0.899671638,Maize,8.86
1597.205144,31.81112943,85.08047836,6.995664722,111.6348081,23.81467717,85.79589594,6.585624615,2.804035558,Rice,9.75
675.7328375,30.72864436,79.42754995,7.493821779,101.5084217,39.12868529,63.4349131,6.466203753,0.990046613,Maize,7.23
1148.81533,33.59240952,86.50906504,5.609527555,46.39195208,32.25595286,45.30356715,5.379556701,1.471158353,Cassava,6.02
1187.725393,28.67243301,71.73718725,6.17734385,96.51645483,61.32419705,50.77645599,5.342141437,1.240825628,Maize,7.89
755.9351513,26.94267136,58.84011569,6.977462211,42.20545927,47.73731519,40.1692965,5.003967458,2.67300022,Cassava,4.72
1271.527788,21.48414233,76.56289471,6.723294665,77.86853496,40.96290492,83.22418577,5.98059208,1.495775143,Wheat,8.43
1516.465306,32.74672548,81.90815721,7.473579891,95.77156403,57.55268956,88.96815238,5.027963142,2.085120941,Rice,8.06
1338.971532,33.76740581,85.35377217,7.183921362,115.6633018,46.8689594,30.41520574,5.044217595,1.861597639,Sorghum,7.86
1000.404737,33.76588714,64.36681405,7.212453884,112.2291835,44.9750885,56.81628224,8.044082417,2.269928769,Sorghum,8.31
928.5351166,21.53822189,60.59409601,5.762057012,63.57858206,33.09107828,68.26268543,8.817984114,2.214359331,Maize,7.87
924.7945029,32.69416059,86.21572932,6.403764987,40.72504785,59.62655295,47.10413043,5.03955146,2.512471397,Cassava,6.38
1117.414189,30.2781612,86.58759285,6.58234766,80.25552581,34.53310607,48.31163007,8.186168264,1.622573114,Rice,7.5
1253.458278,27.06601217,55.73902817,6.51560577,112.5431523,27.97207058,71.38527846,7.37543706,2.371464317,Rice,8.62
750.6002734,34.12408005,74.83865711,7.194142275,59.72854109,56.97064447,76.86184226,6.58974109,1.459883632,Cassava,6.24
1335.62415,20.6433014,57.62361204,6.828287514,47.86589337,68.59210457,82.10377257,7.50520933,2.547643639,Wheat,7.99
1487.580049,23.89213474,83.97646352,5.889587567,73.06738113,47.91298156,72.83345778,5.120565271,1.226273532,Rice,6.92
1375.025056,29.77478242,59.37605815,5.791857959,90.32375949,42.52336639,40.13742247,6.305496821,1.257616871,Maize,9.23
708.1319723,28.20363529,80.54594536,6.650933778,106.1033092,26.37842736,56.13671147,7.437660415,2.190003902,Wheat,8.86
1251.429812,21.41342133,77.8122271,6.949565314,119.4783947,54.66812184,71.20982375,7.059253161,2.669807271,Maize,10.08
1596.834762,31.68567305,74.50001511,5.657909654,98.13913054,55.42807843,76.53408887,5.498221554,2.13433125,Rice,9.39
840.373954,30.25968015,61.79971788,5.517988586,90.66863296,25.66345416,69.55748837,8.702437793,2.923114836,Rice,8.36
835.9230873,32.13879841,64.14213107,7.300914145,102.9991655,23.69608583,54.42821963,6.349271304,2.462952552,Maize,8.79
1202.435256,34.63458079,87.51139827,6.355399029,97.88625693,61.4730047,83.93314523,5.272537055,1.255196998,Rice,7.57
920.230041,26.51668927,56.77059003,6.49241176,93.05714618,44.86819601,69.94758571,5.265766527,2.689968329,Sorghum,7.35
1481.390999,21.97169025,81.8979568,5.738296387,72.64081852,36.19092673,65.13550951,6.206058141,2.093284074,Maize,8.54
967.3872892,32.91185572,75.35535361,5.930596595,66.89035376,62.37104438,53.188785,7.143196262,2.12235484,Wheat,6.86
1075.254903,23.22321458,61.36842348,5.624156968,64.31762208,36.03520467,87.70998998,7.358915302,2.468456064,Rice,7.27
645.3772528,21.5980504,82.58147843,6.747099099,55.27856244,40.23977029,62.32035,8.374439317,0.651029979,Rice,7.92
1577.891858,32.10740117,61.04909254,6.919158388,101.0622308,56.486775,79.20864408,8.614919905,0.746074672,Cassava,10.85
704.7638577,31.94599983,60.09489906,5.617082844,72.09833448,60.99384559,37.59390143,7.687367887,0.509039654,Wheat,7.26
683.602281,32.68852501,84.56282013,7.011141406,59.39837051,46.16235376,41.05131153,6.1251138,1.79001323,Wheat,5.82
1335.013808,21.41981571,61.86786791,7.353242697,74.32986542,66.9434837,89.48403249,7.106639304,1.220110024,Wheat,8.2
852.0468597,31.77319864,67.34583699,5.903075874,92.0900596,56.63809307,37.50427437,6.10792104,1.053191888,Rice,7.74
979.8546288,31.45167343,78.54832409,6.825047821,40.50284367,27.10716567,43.39785295,6.087823384,0.866066354,Cassava,5.85
1350.02219,31.81581181,72.97066758,5.679409754,111.2066536,68.28179144,42.14181362,7.818559278,2.604846577,Cassava,9.87
1139.843523,24.84984649,69.1423486,6.524537502,72.05096354,66.49212468,74.63298666,5.965206569,1.963892968,Rice,7.02
958.4257424,33.58322422,72.68692401,5.933995492,49.82278385,45.91134467,62.86114338,6.337657805,2.076040071,Rice,6.79
668.6846862,22.1770954,71.85095284,5.623631388,110.4727012,27.10731852,70.43519245,6.564813767,1.499469369,Maize,7.93
1325.655464,27.57786843,73.71621366,7.021429256,88.58469943,50.78075547,77.35317549,8.796347263,1.441790385,Wheat,10.5
1177.117157,21.29409737,64.35215522,6.324098452,106.8189853,45.66962011,73.8639824,5.0760296,1.661231674,Sorghum,8
631.5221853,26.50113101,78.17727283,6.408927014,76.79826508,53.49025206,45.2633285,8.007559167,0.882783827,Wheat,7.71
995.7506053,29.84012163,83.13476029,7.083062142,97.73484794,37.95481918,37.33825898,5.867336871,2.662084536,Sorghum,7.89
1248.683045,30.65986066,75.7545294,7.04002278,68.7577261,28.97163861,42.27500233,5.047914758,1.37580468,Wheat,6.68
691.7440509,24.82233039,75.12840309,7.288956111,107.1684361,32.6337106,38.04498853,5.772289095,2.92746663,Maize,6.83
1440.746155,25.92786866,85.96888608,6.021354254,71.4577407,45.24738814,83.55692005,8.475029726,1.935887676,Rice,9.37
821.7755098,26.05035458,89.02532261,6.715546448,102.4878204,42.49323477,61.92043653,6.715816449,2.257302495,Maize,8.09
1080.867459,25.10429701,57.08386777,7.378495446,65.28637749,60.03457318,72.92082128,8.163670401,2.841920333,Rice,8.8
1223.37076,33.46925515,56.70789292,6.753425152,101.782049,33.58205654,74.44522808,8.113907316,2.57796989,Maize,10.12
904.2532834,31.08560581,68.51894661,6.695088749,73.26719851,28.09914635,40.68177178,5.310275629,2.045181699,Wheat,6.08
1448.638398,20.31255239,52.64958008,6.414933985,99.01765889,27.88538224,46.29907917,5.928024805,1.497628047,Sorghum,8.51
1328.542599,29.16513873,53.24726822,6.775491332,78.16617372,66.72827874,47.35825903,7.904665679,2.327152058,Sorghum,8.35
821.500781,33.54835437,69.64732802,6.857766734,51.66844471,32.89019585,65.16642708,6.276109073,1.749232296,Wheat,7.07
1087.145363,20.06914904,75.98723352,6.344243114,67.33586724,24.70733761,43.22218143,5.895089166,2.838423749,Sorghum,6.48
1032.512975,20.63098771,55.55266729,5.658065351,87.10955122,29.33107458,59.91345842,6.480248251,2.509690943,Rice,7.69
1321.285549,26.5002681,81.72862144,6.823368712,72.84232912,45.19909628,88.03220735,7.646445986,2.762488065,Rice,7.68
778.7585035,27.24854234,86.34646679,6.145224123,117.4131359,24.85387452,84.16027022,6.780848488,0.684360413,Maize,8.3
622.2501255,22.03710658,76.36458968,7.455622978,48.91697117,43.09740241,40.83819306,7.980146136,0.795147249,Maize,6.96
839.8417485,22.94608951,72.10079121,7.246368184,80.88721609,22.91217264,63.80333584,8.190083997,0.830390493,Cassava,8.48
1140.594654,23.74219842,63.28946381,7.431770026,59.25001814,65.08227116,64.83189027,5.493185865,1.668280945,Sorghum,7.56
1548.548717,26.27848397,84.53546259,6.012857389,85.67377214,62.19260291,85.24130647,6.943293469,2.099220255,Maize,8.89
879.6950134,24.8168305,88.75064158,6.837204761,74.08040635,69.40272303,39.19393921,6.904204776,2.117655518,Sorghum,7.3
655.5806345,30.75498287,53.99469412,5.780564617,52.775161,66.44449133,70.99413271,7.621710004,1.888733741,Maize,7.14
1010.14972,22.18124225,77.58389161,5.759164336,55.25348648,60.88496559,69.60702577,7.523964617,1.545506961,Sorghum,6.7
996.2805182,30.35393914,79.60022154,6.520426405,117.5415395,67.78497795,54.7457694,8.282489017,1.858169604,Maize,9.32
1173.97471,33.50866896,81.20535397,7.072634289,52.79432309,37.92247236,43.992295,6.26366113,1.948848359,Rice,7.07
964.7838134,28.41046726,67.54004993,6.073231117,47.63227474,64.59192287,30.68240196,5.006609953,2.566994349,Maize,5.1
614.3702059,20.31292209,74.47923454,5.543663753,119.4904114,29.16919167,72.64244171,5.620238886,1.850233553,Maize,7.82
680.6112885,31.50167637,73.39684379,5.672333387,107.8868951,47.35093074,85.2955386,8.666493495,2.801269474,Rice,8.93
838.2140528,31.54496733,60.57140885,6.954431376,106.9828622,59.21316886,46.44286849,6.606474296,1.533127508,Rice,8.35
1091.272918,22.51059277,68.09880202,6.521565981,82.53671973,60.9950215,61.04006991,5.92313569,2.157821846,Rice,7.31
1245.305929,22.20406994,63.67705218,7.318447859,112.9046531,48.76622894,72.14108765,8.416061661,2.896382963,Sorghum,10.6
1089.88644,28.42363605,66.62566267,5.643963874,73.8242778,59.53136697,78.29312988,8.569508458,0.628666763,Maize,8.19
800.7421832,33.50324754,69.87165034,7.017089842,45.15072847,40.8413252,70.45441684,5.533625925,1.314544698,Sorghum,5.76
664.547805,29.77009911,88.83565036,7.154090982,117.9698493,62.28023975,81.31174837,7.308708781,1.795630779,Maize,9.14
782.0676123,20.84337374,87.91575291,5.50755637,118.1463458,56.44266849,49.70993518,7.791279372,2.544687893,Rice,8.82
845.362056,31.56343525,82.174785,5.99870926,43.35410835,30.20611423,42.03878453,5.260961817,2.315018462,Maize,6.07
852.1711057,26.79848248,75.56069716,7.254929899,81.96968813,38.67623139,82.02090471,6.240985699,0.698559249,Rice,7.15
1045.042108,31.7763996,51.23123327,6.67176449,87.55712388,66.42708817,47.18788903,6.115346453,1.601209128,Sorghum,8.43
1241.752077,31.38381557,82.80167165,7.345962265,74.47493854,69.23486947,42.9396488,7.857460648,1.835023293,Wheat,8.25
1416.900595,27.15155781,81.35754541,7.360337429,98.58354129,58.80471431,34.03052588,5.819830649,2.935759351,Maize,8.99
966.9763734,20.66583502,64.76543632,6.497825747,56.91676075,28.65683956,60.50499308,7.343616943,1.099794797,Rice,8.22
1187.389474,33.50509946,68.92693032,7.214780339,114.1817156,24.61970145,35.74869478,6.904176732,1.970256111,Wheat,8.34
1240.994116,20.03122269,88.72293123,5.964158176,113.3679015,25.45073723,44.28523092,5.939494804,2.990382261,Wheat,8.47
604.6005457,29.59457314,84.78746324,6.844547308,69.01870546,67.91546814,83.61124528,6.735819681,1.933321232,Sorghum,7.24
901.980227,25.57719309,56.59287532,5.918369186,92.54986418,45.5390809,43.86791164,6.611638465,1.43295865,Cassava,7.8
1587.360205,32.80348756,65.51865334,7.327833158,67.41083133,53.39507564,87.9989998,6.561115456,2.199712413,Cassava,7.96
1174.156666,34.68896897,68.12535395,7.375273941,113.1490816,32.68813062,54.10916443,7.573209914,1.795114711,Sorghum,9.07
695.9585299,34.90547045,80.10616005,6.375388076,89.45348397,24.37864086,59.71809922,8.723329663,2.741502395,Sorghum,8.64
1297.383524,25.100139,52.59516872,6.510883313,88.13085887,20.29208001,35.73452241,5.829162574,1.370130717,Rice,7.12
1141.051223,24.40764378,61.04735258,7.238698688,51.60405126,44.77300666,87.16948302,7.500052996,2.2930137,Maize,7.41
1246.130368,29.47886422,54.41710546,6.424319427,113.2263156,30.2542416,57.66592528,6.844412741,2.52690367,Sorghum,9.29
1424.57587,31.38904129,64.61816637,5.64407385,67.95863818,53.98956006,72.16479447,8.860000838,1.634103079,Rice,9.64
750.6185601,26.91803708,71.79340619,7.401499212,69.32312435,69.00495516,62.53800444,5.969876973,0.979160968,Cassava,7.65
741.6949173,26.79399306,50.87705719,6.390090567,119.0723754,53.50533979,75.58716727,5.476021563,1.682752154,Rice,8.08
781.292472,26.88099991,73.52190873,6.528082183,106.4194822,31.57265857,52.64346663,8.168337186,1.820178529,Rice,8.68
1002.117386,20.44163772,80.13541696,7.444364156,89.62296076,62.82706103,61.01254459,5.926723862,0.536105261,Cassava,7.61
1382.098147,30.42023626,89.51809473,6.520625167,74.17398317,34.33698447,58.61167751,8.491485912,0.606099314,Maize,10.32
1577.900047,34.89960791,73.91285514,6.163088407,57.84391747,33.82451978,33.00632559,6.900443834,0.643310677,Cassava,7.92
799.3647317,28.17280337,88.95037229,6.890262098,79.33974801,58.84571496,74.24858831,8.566941844,1.011672369,Maize,8.97
1458.877576,24.51539131,87.63995711,6.062130298,114.1478835,68.18953572,38.72948145,8.897999533,0.714307421,Wheat,10.65
1593.597366,27.32844577,72.01637773,6.888849899,117.4634847,59.16757001,43.44924027,6.211963723,0.744070599,Maize,9.09
1244.452364,22.7111046,60.29619554,7.27622731,66.14045403,48.33233592,53.85396053,5.29612515,1.407159575,Sorghum,7.57
924.4506536,25.6886168,81.31587075,7.017913302,103.8628221,67.688537,77.7334499,6.630432813,2.553771292,Maize,8.18
1108.674632,24.16571049,62.11668273,5.947684777,51.59943663,29.22452059,33.790683,8.55380346,2.827519524,Cassava,8.62
783.5711027,33.52510738,70.25446239,5.634329985,51.30501956,35.44882304,32.61345482,6.237173512,0.649826083,Rice,6.37
836.0276052,23.98504634,89.77475905,5.971093348,59.13491592,54.33944842,81.56144871,6.54822165,2.68904505,Maize,6.18
929.6388243,29.14034561,64.68572637,6.845787608,58.95487035,55.0496447,50.84630179,6.823473486,1.894362851,Cassava,6.75
1286.225003,23.58070538,83.4378215,6.9436855,58.72783352,68.74872813,69.88781946,6.809707546,0.893818314,Rice,7.11
1029.491679,26.13068784,78.79758577,5.884766362,105.7497084,36.30661635,56.63931762,8.089363902,2.063480999,Maize,9.34
908.0253518,25.79304387,62.23147256,6.689540335,66.60996266,56.28488474,64.78722952,5.582826447,1.275671547,Maize,6.34
1115.984086,27.60144286,80.18094706,5.878343727,115.7178263,37.14225534,48.01493081,7.740714313,2.513791572,Sorghum,8.91
978.4717648,31.20270462,85.34943825,7.03360733,42.73571885,61.36844557,76.46885751,7.677160953,2.400056048,Rice,7.05
667.223235,26.91334954,51.85734622,6.088500816,86.95038334,35.48114465,71.12371475,8.287945311,1.551097948,Cassava,8.26
1500.137951,21.19758397,83.60452657,7.157146291,65.75951171,34.93575936,48.30569887,8.245574849,2.579133719,Rice,9.56
738.9332294,27.03168107,89.95171403,5.817678295,115.8050112,61.2127361,88.33287906,5.718315042,1.033796226,Rice,6.96
616.8671817,30.87052719,75.76378774,5.856130877,103.2915972,34.95977531,38.09973416,6.69025066,0.727424621,Sorghum,7.3
1451.864175,31.88823112,67.71017143,6.949150116,85.49197089,37.04209275,73.55246061,7.733996618,2.047736105,Wheat,8.64
1217.955521,30.24472988,65.38182051,7.23815163,52.98462764,64.19427316,50.53691058,5.500126462,2.000068507,Rice,7.36
1030.785469,30.02843788,62.33031958,5.91890475,71.04392248,50.34039173,69.41680435,7.312826661,2.970139297,Maize,7.62
1291.090186,33.97279441,54.7173278,5.62274586,64.87957616,26.82944692,61.55211169,7.075925014,1.937617916,Sorghum,7.46
776.8173578,28.17087315,72.13057608,5.954489656,96.95178002,56.64571496,31.25879969,6.583030815,2.725351603,Maize,7.35
1120.318608,25.21441702,60.14704606,5.98670904,47.98144271,60.86132095,35.19944432,6.169179063,0.614189346,Rice,7.1
1009.56136,24.23406601,61.0075629,7.095580612,117.9182476,37.40205352,32.34873082,5.146263112,2.398033538,Maize,7.25
1152.369822,31.75388986,77.89988041,7.315012699,110.8659433,59.41636978,58.5113496,6.23250563,1.767566969,Sorghum,9.98
786.0975678,29.83429821,68.26403697,6.740409664,59.16838583,41.71974469,42.61207287,8.501220627,1.719902613,Cassava,7.62
824.9814156,20.61813044,77.02954659,5.929289428,119.1665754,46.68501867,47.33861977,7.630709735,1.188049809,Sorghum,8.76
1588.247732,29.07717178,83.77644596,5.645630939,67.86395339,56.87435431,69.30354104,5.776972486,1.390507326,Maize,8.56
863.4434075,29.20055255,63.78272918,6.118108484,56.59023843,40.45135605,41.73015541,8.85027835,0.886254529,Sorghum,7.78
977.8659916,23.46979701,75.43025337,6.87105603,77.40567698,22.78534478,85.11060904,8.921316532,1.577608538,Wheat,9.15
1213.660807,26.75447939,62.87518604,5.654637586,76.48541843,60.91922782,31.02188767,7.328430733,2.701930272,Wheat,8.08
1372.276626,23.82629647,57.6793707,6.255978501,71.40016098,63.70505315,67.10660832,6.623845825,1.835969911,Maize,7.93
1553.965233,21.69822015,58.30862087,7.425057413,116.5859879,28.85827106,38.70652903,6.684340537,0.624295731,Sorghum,9.64
658.0296271,27.27780404,88.31146544,6.353591872,68.51849269,69.89783578,61.91813765,6.500965628,1.464652033,Maize,6.73
794.959496,27.68334586,67.55420113,6.041590593,52.84320693,35.56194343,60.52099966,5.233333089,0.884360071,Cassava,5.82
663.4493037,30.39631638,52.4721148,6.977748454,99.99701774,52.55394879,73.93227268,5.351863124,2.316951381,Sorghum,7.33
736.6883197,25.09258861,87.70981014,6.505750955,117.3941146,24.44612294,58.65339597,5.249609281,2.075525656,Wheat,8.05
763.9621188,32.6994808,55.27615755,5.570488898,71.60363352,68.9720821,36.62053367,5.406873776,2.377916277,Maize,5.96
912.161694,30.75922426,58.00042358,6.420143988,61.22319022,42.57641074,76.14582556,8.048039762,1.789430719,Rice,7.61
840.3113511,29.20709602,74.85188137,5.593080079,88.62221699,38.72180787,74.84655152,8.232422658,1.880384549,Sorghum,8.59
601.7050315,29.54548715,79.95525119,5.997966532,77.17168009,68.28633117,47.8869332,5.892613004,1.027136976,Rice,6.77
1208.690129,24.5498468,75.54279112,6.749684595,87.75401086,27.97131034,68.07400796,6.72065781,0.546480147,Cassava,8.45
1139.764487,34.83900118,63.98958363,7.431118437,47.69645933,56.62250579,36.85979968,6.094286294,1.927102088,Wheat,7.46
1215.311407,28.90422057,86.49412348,6.404321504,58.0212623,28.08942925,53.99967581,7.851011021,0.606358712,Wheat,8.33
729.0533865,21.5917019,73.41000612,5.985729301,53.30075426,49.63853599,75.67859493,6.328619666,1.945511514,Rice,6.24
686.8364204,33.42707039,81.58545011,7.444680753,88.67063625,46.10864022,61.13843136,6.545793498,1.671725168,Maize,7.12
1235.412583,33.99421411,73.83537353,7.214231885,109.0223929,45.94163379,50.84817849,7.558295493,1.614693355,Wheat,9.42
1594.072138,20.72767805,77.86667648,7.18237741,91.89807228,48.48741156,72.45326502,6.717370949,0.728404343,Maize,8.95
1562.371754,26.48451155,76.61556949,6.562620874,44.37384576,67.63733005,77.55223357,5.596391578,2.954122191,Sorghum,7.15
1211.370057,21.60105023,72.4164604,5.647322144,83.58842057,47.63478444,82.46632711,7.900230001,1.123880981,Rice,9.74
1488.426142,28.59863997,74.25517914,5.837962738,108.6218877,66.54825575,76.49943897,8.763009811,1.25574976,Sorghum,10.6
763.9172029,30.03200899,77.36481083,6.073849028,42.19946653,29.99236295,53.98665286,5.670251644,0.985074871,Cassava,6.2
991.3906644,34.42679921,80.56974062,6.139496802,116.1283255,52.28233961,57.32697868,6.873200796,1.52686117,Cassava,8.61
1127.896384,27.92041026,80.46947609,6.217595714,97.34384234,48.90459194,87.71072427,6.541139704,2.753041161,Wheat,7.77
1420.642547,29.56496427,76.18057867,5.669299869,116.0179684,25.34680317,63.79399852,6.320283202,1.574629946,Wheat,9.88
1057.567124,34.81594333,73.71248261,5.821107885,55.20074359,55.80555178,33.02386765,6.921366305,0.870547775,Sorghum,7.34
1033.218635,31.24876133,68.35251713,5.826902218,60.15402963,38.37697943,34.17367101,7.337350544,2.018834478,Maize,7.47
1014.000683,25.00729353,72.30958961,6.19191498,73.31274236,59.87617737,39.72656133,7.476458781,1.763986004,Wheat,7.64
905.0716375,30.91301985,72.04753438,6.454723054,93.41354518,60.1145154,88.3601274,7.517401474,2.686099964,Sorghum,8.37
814.6475488,21.41288686,71.27884068,6.993653012,72.9818018,53.50537247,59.38315523,6.748343464,1.225641601,Maize,7.17
982.5935145,25.24693446,75.84748736,5.732037023,47.4109095,53.00064971,62.77788419,6.720800387,0.881107211,Cassava,7.42
1489.621236,30.53864855,52.39648704,6.840819553,59.27884716,35.76256215,41.75239248,8.103023162,2.121505307,Rice,8.6
1211.835055,30.01958915,59.47089046,6.389288829,90.66029772,51.82970138,77.51111177,6.148415867,2.425840304,Rice,9.17
1055.71938,34.22915255,57.17209059,6.850010177,86.12280006,28.63655205,33.96038015,8.196577556,0.893628334,Wheat,8.46
786.5066828,34.67651336,78.69043406,6.000973683,87.27591681,46.70559192,80.66839605,7.917282991,2.579302814,Sorghum,8.44
640.2408584,21.03410918,78.54108131,5.548840205,86.38120071,62.02025492,52.79650851,5.179361747,2.284618624,Wheat,5.86
1529.686452,30.75757088,73.13788972,5.96005766,41.23004992,54.73360542,43.86157055,8.432650709,1.665910297,Cassava,9.33
1379.430608,29.6397625,87.53727262,7.464596873,115.7508355,61.20895927,72.33751321,7.653303432,0.759375442,Sorghum,10.16
871.4843468,20.08532335,55.49639481,6.378458954,51.72292406,65.08317073,78.34195112,5.286447648,1.122284289,Wheat,6.18
1545.45055,34.96321642,89.05080253,6.320275971,60.0262755,57.92050952,47.95637356,8.225601441,1.834886826,Sorghum,9.26
1393.927275,24.1381982,70.32109262,6.628047587,115.4486454,33.32987884,86.20129436,8.219435662,2.327235135,Rice,10.6
844.0800105,22.84242453,84.65365743,6.950278805,57.05634262,50.75466829,56.85278888,5.63462068,1.829642773,Wheat,6.88
881.5190925,21.44366186,68.67833194,6.680217104,43.75251283,40.10463747,45.45971519,5.122602363,0.814156374,Sorghum,5.51
1403.377571,26.592378,55.88343969,5.700593934,63.8352367,59.90077594,51.86759088,5.639589441,1.510290454,Sorghum,7.39
1155.311557,20.44376275,75.10567206,6.290201506,40.77807001,53.69446995,72.74325813,7.515359154,1.354825544,Sorghum,6.12
1300.62173,28.75370279,53.27196455,6.786187116,94.97907315,38.53510903,82.54714686,8.372057419,0.93791631,Maize,9.94
1504.266308,26.61308557,78.94998611,7.128194014,80.40899369,39.95509697,84.92708212,5.923414212,1.142425194,Sorghum,8.86
1538.788264,23.30101572,84.55480591,6.016405919,117.6512997,49.8703946,30.42518805,5.136519616,0.868711327,Sorghum,8.99
787.5731578,31.51428684,58.91063506,7.43828324,90.88896458,54.62587546,43.06899116,8.570825256,2.169536432,Maize,8.76
1183.761421,25.49000822,76.10518544,6.111328145,59.07085537,44.40726048,42.96922966,6.934814433,2.891516264,Sorghum,7.75
1439.784036,34.12446379,82.25315899,6.209501872,104.9636191,66.14578718,86.82214727,7.732791403,1.02841661,Wheat,9.87
1454.986015,26.9756623,76.43270334,5.548281554,59.98919542,41.813464,67.83786283,5.686084752,2.411378661,Rice,7.81
964.4047061,32.26152904,53.91876362,6.859513175,63.46626666,59.76915871,54.13022562,7.661398529,2.835763172,Maize,8
892.9797205,27.41595054,51.67742662,5.884891211,73.95970996,61.70222081,58.78003097,7.345450018,2.68438448,Wheat,8.29
908.8189136,30.51048982,84.46669035,5.905231401,68.51825321,68.99050869,88.99311389,5.892919721,0.666114597,Wheat,6.48
1041.005601,29.28209461,85.98011041,6.160696024,107.9987628,24.67394605,32.51248194,7.016180732,0.649155558,Maize,8.07
992.4898012,33.45167175,59.65932145,6.91195155,64.18923139,22.24600276,63.40143488,8.339413962,1.523671121,Cassava,8.49
1389.694513,22.90814599,79.33535837,6.50378605,99.67734463,44.72577753,37.67748985,7.279637787,1.730334981,Maize,9.53
1117.921734,33.1835368,85.79348187,6.407074214,76.4585633,45.75934794,61.1753567,8.801548577,2.123501168,Maize,9.06
1227.223583,29.59657582,73.41016905,5.855472309,42.68745513,36.89215262,55.65132927,5.247216958,2.537418345,Cassava,5.47
944.0774375,33.70449119,56.17640431,5.613869914,78.58528835,29.45646684,86.24395653,5.041213594,1.531549188,Sorghum,6.67
693.1092806,24.54342414,69.92041575,5.870303375,77.32493641,61.81715979,82.35707821,5.197042939,0.902258395,Sorghum,6.64
875.2901358,28.92298776,64.43979035,7.188081827,97.33374946,25.02280116,67.47345015,5.452050501,1.137589174,Sorghum,7.19
1216.395525,28.45407384,57.04112611,7.480345611,73.74693859,24.85346641,37.23414102,7.335574855,2.947673508,Maize,8.11
1171.951102,34.23562215,67.76531403,6.371682207,80.00058875,54.87127291,52.05695799,8.455544131,0.573203462,Cassava,9.23
1207.032238,24.14107869,67.09919884,6.4690755,94.95279829,58.67720924,74.26963964,6.366332209,2.998626307,Cassava,7.02
1448.665312,23.9003506,57.80423223,6.128042501,76.18758824,62.53996892,76.70173583,8.404984494,1.179892787,Rice,8.59
709.0231607,30.26296615,55.71990205,6.835395523,91.83714439,60.51242222,38.37327627,8.133920594,2.998191315,Wheat,8.58
1451.042449,31.27718114,76.48661419,6.343562969,98.44001343,56.20890176,67.88989696,8.185113513,1.621909721,Wheat,10.03
865.0435287,25.76649646,50.69659616,6.265581176,104.7040885,47.13611835,30.58803162,6.879375281,1.228629119,Sorghum,7.8
